Location	Chao1	Temperature
Non-saline	34.6	62
Non-saline	59.5	62
Non-saline	54.11111111	62
Non-saline	109	62
Non-saline	75.36363636	62
Non-saline	46.375	62
Non-saline	29	62.5
Non-saline	34.5	62.5
Non-saline	30.5	62.5
Non-saline	49	62.6
Non-saline	50	62.6
Non-saline	54	62.6
Non-saline	70.5	62.6
Non-saline	54.42857143	62.6
Non-saline	66.11111111	62.6
Non-saline	65.33333333	62.6
Non-saline	85.5	62.6
Non-saline	97.1	62.6
Non-saline	270.3714286	62.6
Non-saline	253.4883721	62.6
Non-saline	252.15	62.6
Non-saline	154.5416667	62.6
Non-saline	153	62.6
Non-saline	128	62.6
Non-saline	38.16666667	63
Non-saline	47.14285714	63
Non-saline	42	63
Non-saline	96.5	63.1
Non-saline	41.2	63.1
Non-saline	37	63.1
Non-saline	41.5	63.1
Non-saline	51.5	63.4
Non-saline	46.42857143	63.4
Non-saline	37.5	63.4
Non-saline	31.5	63.4
Non-saline	37	63.4
Non-saline	32	63.4
Non-saline	40.85714286	63.4
Non-saline	36.33333333	63.4
Non-saline	37	63.4
Non-saline	48.6	63.4
Non-saline	46.66666667	63.4
Non-saline	47.2	63.4
Non-saline	48	63.7
Non-saline	31	63.7
Non-saline	30	63.7
Non-saline	33.5	63.9
Non-saline	35.11111111	63.9
Non-saline	38.75	63.9
Non-saline	278.6785714	64
Non-saline	208.1176471	64
Non-saline	288.3970588	64
Non-saline	42.375	64
Non-saline	40	64
Non-saline	44	64
Non-saline	168.2413793	64
Non-saline	198.4883721	64
Non-saline	176.0344828	64
Non-saline	293.5192308	64
Non-saline	288.8095238	64
Non-saline	385.4057971	64
Non-saline	368.1632653	64
Non-saline	415.6923077	64
Non-saline	444.6818182	64
Non-saline	47	64.2
Non-saline	42.5	64.2
Non-saline	42	64.2
Non-saline	160.1818182	64.2
Non-saline	122.3913043	64.2
Non-saline	166.3125	64.2
Non-saline	199.9565217	64.2
Non-saline	218.7179487	64.2
Non-saline	216.4285714	64.2
Non-saline	234.9655172	64.2
Non-saline	281.6	64.2
Non-saline	294	64.2
Non-saline	255.4897959	64.2
Non-saline	382.05	64.2
Non-saline	33	65.6
Non-saline	24.75	65.6
Non-saline	24.5	65.6
Non-saline	25.5	65.6
Non-saline	22	65.6
Non-saline	26.5	65.6
Non-saline	45	66.1
Non-saline	26	66.1
Non-saline	32	66.1
Non-saline	147.0769231	67.1
Non-saline	39.5	67.1
Non-saline	183.1666667	67.1
Non-saline	35	68
Non-saline	38.5	68
Non-saline	36	68
Non-saline	47	68
Non-saline	49	68
Non-saline	47	68
Non-saline	51	68
Non-saline	47.5	68
Non-saline	59	68
Non-saline	69.5	68
Non-saline	57.375	68
Non-saline	91	68
Non-saline	65.5	68
Non-saline	77.66666667	68
Non-saline	101	68
Non-saline	74.76923077	68
Non-saline	95.07692308	68
Non-saline	31	68
Non-saline	84.65625	68
Non-saline	53	68
Non-saline	55.16666667	68
Non-saline	58.66666667	68
Non-saline	71.25	68
Non-saline	79.5	68
Non-saline	85	68
Non-saline	75.625	68
Non-saline	89.75	68
Non-saline	97.83333333	68
Non-saline	79.4	68
Non-saline	102.4615385	68
Non-saline	27	68.3
Non-saline	52.66666667	68.3
Non-saline	79	68.3
Non-saline	193.0810811	68.4
Non-saline	49	68.4
Non-saline	207.25	68.4
Non-saline	37.66666667	69
Non-saline	37	69
Non-saline	35.42857143	69
Non-saline	34	69
Non-saline	51.66666667	69
Non-saline	50	69
Non-saline	43	69
Saline	4113.351682	70
Saline	355.3333333	70
Saline	172.4	70
Non-saline	490.7204301	71.8
Non-saline	565.8426966	71.8
Non-saline	621.1623932	71.8
Non-saline	65	74.6
Non-saline	427.6307692	75
Non-saline	556.0923077	75
Non-saline	491.04	75
Non-saline	23	85
Non-saline	50	85
Non-saline	19	85
Non-saline	67.75	86.5
Non-saline	55.2	86.5
Non-saline	41.6	86.5
Saline	131.9090909	88
Saline	578.5	88
Non-saline	44.42857143	89
Non-saline	57.11111111	89
Non-saline	46.5	89
Non-saline	80.33333333	90
Saline	1239.621622	91
Saline	58.33333333	91
Saline	250.3030303	91
